domain,experiment_family,benchmark_name,instance_size,base_seed,stream_seed,method,bootstrap_policy,objective,budget_s,workers,stream_step,delta_kind,severity,status,error_message,objective_value,best_known,final_gap,primal_integral,optimality_proved,best_bound,solver_status,total_wall_time_s,bootstrap_time_ms,solver_time_s,time_to_first_feasible_s,time_to_10pct_gap_s,time_to_5pct_gap_s,time_to_1pct_gap_s,has_previous_solution,bootstrap_objective,bootstrap_gap,bootstrap_feasible,num_common_ops,num_moved_ops,fraction_moved_ops,mean_abs_start_shift,median_abs_start_shift,max_abs_start_shift,machine_order_distance,frozen_violation_count,solution_feasible,validation_error,ortools_version,python_version,git_commit,hostname,timestamp_utc
jssp,pilot,,10x10,1,1,dispatch_mwkr,append,makespan,1,1,5,cancellation,medium,ok,,671,534,0.2565543071161049,0.25681711738606067,False,,FEASIBLE,0.00035675999242812395,0.3535029827617109,0.0,0.0003535029827617109,,,,True,,,,110.0,74.0,0.6727272727272727,46.20909090909091,34.0,283.0,44.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-10T11:29:33Z
jssp,pilot,,10x10,1,1,cpsat_cold,append,makespan,5,1,0,base,medium,ok,,456,456,0.0,0.005557155302110978,False,,FEASIBLE,0.5229873910138849,0.0,,0.004885481990640983,0.09799571000621654,0.14151256799232215,0.5177130860101897,False,,,,,,,,,,,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-10T11:29:33Z
jssp,pilot,,10x10,1,1,cpsat_cold,append,makespan,5,1,1,arrival,medium,ok,,456,456,0.0,0.011093625763054374,False,,FEASIBLE,0.6591359529993497,0.0,,0.005177701008506119,0.08852556100464426,0.597358097002143,0.6443847590126097,True,,,,100.0,64.0,0.64,8.83,2.5,100.0,7.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-10T11:29:33Z
jssp,pilot,,10x10,1,1,cpsat_cold,append,makespan,5,1,2,arrival,medium,ok,,489,489,0.0,0.012762250180202892,False,,FEASIBLE,2.4703671190072782,0.0,,0.005800129001727328,0.11482208399684168,0.1936540500028059,2.0420390270010103,True,,,,110.0,91.0,0.8272727272727273,26.5,19.0,130.0,29.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-10T11:29:33Z
jssp,pilot,,10x10,1,1,cpsat_cold,append,makespan,5,1,3,outage,medium,ok,,537,537,0.0,0.005509033736530467,False,,FEASIBLE,0.2887447630055249,0.0,,0.005754514975706115,0.09613236098084599,0.15488548099528998,0.20323660399299115,True,,,,120.0,92.0,0.7666666666666667,42.266666666666666,45.0,194.0,54.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-10T11:29:33Z
jssp,pilot,,10x10,1,1,cpsat_cold,append,makespan,5,1,4,outage,medium,ok,,537,537,0.0,0.004838590307264837,False,,FEASIBLE,0.3492189389944542,0.0,,0.005697193992091343,0.08484092899016105,0.1100089690007735,0.18955153098795563,True,,,,120.0,70.0,0.5833333333333334,16.333333333333332,2.0,192.0,33.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-10T11:29:33Z
jssp,pilot,,10x10,1,1,cpsat_cold,append,makespan,5,1,5,cancellation,medium,ok,,534,534,0.0,0.0036501004673564147,False,,FEASIBLE,0.5034726769954432,0.0,,0.0052802839782088995,0.028742137976223603,0.07152434697491117,0.3476165109896101,True,,,,110.0,86.0,0.7818181818181819,28.69090909090909,18.5,151.0,41.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-10T11:29:33Z
jssp,pilot,,10x10,1,1,cpsat_warm,append,makespan,5,1,0,base,medium,ok,,456,456,0.0,0.0055850737956158495,False,,FEASIBLE,0.5204458119987976,0.0,,0.004980664001777768,0.09874458698322996,0.14231185498647392,0.5151480759959668,False,,,,,,,,,,,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-10T11:29:33Z
jssp,pilot,,10x10,1,1,cpsat_warm,append,makespan,5,1,1,arrival,medium,ok,,456,456,0.0,0.005259447996573535,False,,FEASIBLE,0.33381738601019606,0.0,,0.004963933024555445,0.04074527102056891,0.18131204301607795,0.2953248319972772,True,,,,100.0,40.0,0.4,6.34,0.0,89.0,7.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-10T11:29:33Z
jssp,pilot,,10x10,1,1,cpsat_warm,append,makespan,5,1,2,arrival,medium,ok,,489,489,0.0,0.015600800497246931,False,,FEASIBLE,1.888672065018909,0.0,,0.00533297800575383,0.04734285600716248,0.4447456790076103,1.3534156280220486,True,,,,110.0,94.0,0.8545454545454545,22.118181818181817,26.0,117.0,17.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-10T11:29:33Z
jssp,pilot,,10x10,1,1,cpsat_warm,append,makespan,5,1,3,outage,medium,ok,,537,537,0.0,0.008358174149028081,False,,FEASIBLE,0.9592390090110712,0.0,,0.005494607001310214,0.08362518099602312,0.3484484129876364,0.3963423589884769,True,,,,120.0,110.0,0.9166666666666666,44.80833333333333,46.5,214.0,63.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-10T11:29:33Z
jssp,pilot,,10x10,1,1,cpsat_warm,append,makespan,5,1,4,outage,medium,ok,,537,537,0.0,0.012745968811604188,False,,FEASIBLE,0.9895445060101338,0.0,,0.005451000994071364,0.22284931398462504,0.6205061769869644,0.7142918909958098,True,,,,120.0,52.0,0.43333333333333335,9.216666666666667,0.0,128.0,13.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-10T11:29:33Z
jssp,pilot,,10x10,1,1,cpsat_warm,append,makespan,5,1,5,cancellation,medium,ok,,534,534,0.0,0.001123099802855458,False,,FEASIBLE,0.1344363279931713,0.0,,0.005200722982408479,0.005200722982408479,0.005200722982408479,0.005200722982408479,True,,,,110.0,69.0,0.6272727272727273,18.90909090909091,6.0,121.0,26.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-10T11:29:33Z
jssp,pilot,,10x10,1,1,boot_cold,append,makespan,5,1,0,base,medium,ok,,456,456,0.0,0.005681269901769904,False,,FEASIBLE,0.5298372539982665,0.0,,0.005491447984240949,0.09732051999890245,0.14077825599815696,0.5252940189966466,False,,,,,,,,,,,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-10T11:29:33Z
jssp,pilot,,10x10,1,1,boot_cold,append,makespan,5,1,1,arrival,medium,ok,,456,456,0.0,0.010756037266579817,False,,FEASIBLE,0.6597574760089628,0.0,,7.877801544964314e-05,0.0882885430182796,0.5997050560254138,0.6456492410216015,True,711.0,0.5592105263157895,,100.0,64.0,0.64,8.83,2.5,100.0,7.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-10T11:29:33Z
jssp,pilot,,10x10,1,1,boot_cold,append,makespan,5,1,2,arrival,medium,ok,,489,489,0.0,0.01219591109093054,False,,FEASIBLE,2.458381067001028,0.0,,7.76230008341372e-05,0.11378041299758479,0.19183048501145095,2.031858497997746,True,741.0,0.5153374233128835,,110.0,91.0,0.8272727272727273,26.5,19.0,130.0,29.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-10T11:29:33Z
